id,income
50351,21431.6807936353
50352,50457.050000681185
50353,28754.088461045423
50354,28757.44547061994
50355,43819.4032103536
50356,61144.45877806679
50357,22619.36437528937
50358,41201.05958101133
50359,164730.2302587361
50360,55913.16018523416
50361,26948.970002943337
50362,17850.268921628038
50363,28443.97608643903
50364,31071.660082687853
50365,28882.245783071692
50366,90126.37239016757
50367,32946.609431209414
50368,21085.600356035397
50369,34097.379148440516
50370,88395.79186504288
50371,16284.009136903875
50372,41175.526557922494
50373,22097.144972116446
50374,30853.90365782951
50375,49816.217148861004
50376,19999.008892835827
50377,83041.04116785714
50378,45824.889000337615
50379,23067.14321557721
50380,68569.41585575978
50381,58034.07497958803
50382,26975.130829858834
50383,27112.049321216415
50384,24426.102849575287
50385,19003.757588192875
50386,35124.84570212841
50387,32015.90837496419
50388,20654.43938852344
50389,41928.46180012936
50390,34416.59512620082
50391,47992.47072720099
50392,28613.450472473854
50393,38191.56920884124
50394,16814.618120612653
50395,12914.928728589164
50396,32913.341454181784
50397,14465.231210325019
50398,24140.53710415131
50399,13837.717937618072
50400,18046.98430077771
50401,53861.54258724183
50402,26903.192616244738
50403,36457.62071603546
50404,22525.327288441156
50405,22322.90195917463
50406,23296.70131229765
50407,23548.80465428268
50408,70430.26323341113
50409,31297.979958529086
50410,84534.67269681871
50411,38097.596780984815
50412,24315.344310571425
50413,47479.948552407106
50414,11136.366089779385
50415,58188.43491487541
50416,43466.051201524046
50417,16418.42616443756
50418,35599.48571290504
50419,30006.232158128354
50420,31157.48323128937
50421,26515.79546732476
50422,23856.856218480676
50423,21466.978949564724
50424,60097.86830811166
50425,27128.79627099897
50426,29635.132026081465
50427,26996.71446050832
50428,22542.0585120434
50429,25223.451041515473
50430,37006.142654333744
50431,19372.786540147605
50432,35840.168564192434
50433,21178.16350302195
50434,43063.097384759865
50435,58490.74144007459
50436,23032.286216348835
50437,21808.337024904045
50438,17229.540341002677
50439,28780.98136732406
50440,44450.575057373215
50441,15875.23940115835
50442,23404.56019560483
50443,47026.40223719459
50444,26362.449357435158
50445,20510.372323802716
50446,29934.18141961352
50447,29264.778677957383
50448,34976.18744917313
50449,29635.101058866392
50450,95851.65500842026
50451,36528.47202961226
50452,85086.34465366512
50453,27814.469078862527
50454,84196.3384880456
50455,50197.424872471
50456,34484.716404647486
50457,66379.58825236898
50458,18628.594700848327
50459,26437.418775757826
50460,32837.74028421294
50461,26855.83048860478
50462,79251.02389995247
50463,50121.76115898829
50464,21475.345767620896
50465,30138.047746730615
50466,23553.45607824551
50467,38340.600415880675
50468,10917.379548372863
50469,22558.505364041066
50470,37386.69672696829
50471,30686.823753752975
50472,57409.148167295745
50473,20226.89294824458
50474,23382.94843594596
50475,63085.28694398494
50476,12995.853649681685
50477,26954.668196505394
50478,48253.09582002498
50479,64449.10912315655
50480,47476.91644366112
50481,20690.442250407043
50482,24090.16435844018
50483,28904.668705347136
50484,19401.07502075927
50485,149656.25010497068
50486,15803.647400164655
50487,44574.30257436613
50488,28809.338691010056
50489,61909.26807750953
50490,25572.74733062064
50491,45103.42386476269
50492,93677.7887462604
50493,26006.19649213371
50494,32094.676573539724
50495,146352.31872201228
50496,26383.732808697994
50497,19200.656353071467
50498,61826.92160805348
50499,19520.74308645856
50500,19527.83832271138
50501,61433.45098152118
50502,45291.60797341717
50503,37084.31678961764
50504,29933.01600467559
50505,62803.16338388341
50506,60673.64824878598
50507,39543.426867558046
50508,65923.69516842939
50509,28868.637790986282
50510,38330.868380345586
50511,13371.42317517248
50512,23678.469728355154
50513,25685.34191446452
50514,50613.19742866618
50515,51889.488929101244
50516,53242.06991380162
50517,27063.704978774498
50518,32409.045061911533
50519,122082.10094816217
50520,30313.525346378534
50521,27668.09093010761
50522,64113.25889191062
50523,22716.41011424031
50524,36085.84961107588
50525,20975.165981314934
50526,25358.960747849436
50527,61428.39960031949
50528,34828.98843071504
50529,30773.413005268045
50530,17981.50343834126
50531,17726.6046420329
50532,29504.582892119764
50533,34350.00533995709
50534,25603.08053112959
50535,17126.318575553003
50536,31852.930366670316
50537,21225.99283012849
50538,98213.47230268168
50539,43985.412631244304
50540,45578.711660763634
50541,11563.766872931874
50542,20615.297068704513
50543,31439.586096356816
50544,28808.10959881938
50545,28018.201850869224
50546,38525.485529377824
50547,24319.20777818501
50548,17170.471415830678
50549,75352.96248245424
50550,30604.590624758242
50551,24838.45153809049
50552,28812.82814022296
50553,29139.705536223166
50554,31410.595585030944
50555,30775.62497012353
50556,40046.744971679436
50557,29474.11561484154
50558,103740.36603958052
50559,31975.68460640866
50560,29675.094949222013
50561,24469.096160055095
50562,11765.818813747848
50563,23397.580455693234
50564,98156.69547801159
50565,25286.590328091446
50566,48984.972151970374
50567,27149.79138503641
50568,43686.005754046426
50569,26389.150235254685
50570,31764.823731580025
50571,40538.49710476747
50572,14277.66376317543
50573,53216.067379820975
50574,28483.533915084787
50575,24519.096201262928
50576,73593.22654884149
50577,11301.265978360385
50578,33639.40050285366
50579,28198.95357148822
50580,10911.611069583672
50581,23702.647762494067
50582,34547.876643697775
50583,19196.095386002777
50584,24655.404894926123
50585,15864.145565554285
50586,19424.695395699313
50587,39305.45115651314
50588,40810.617536171034
50589,38047.79010233914
50590,33852.53652056141
50591,25786.947453135155
50592,51652.43835095263
50593,45491.7258512189
50594,30244.12073717903
50595,27903.070847527506
50596,41135.55315590987
50597,47516.62279844269
50598,17191.883995261654
50599,31074.799435724584
50600,21663.410525831365
50601,18856.20964388166
50602,64441.06851066066
50603,30015.09434269273
50604,19053.961084164814
50605,19591.329568569407
50606,34777.215090213016
50607,23491.757614423725
50608,61945.448971672915
50609,17074.712392194262
50610,101111.07996260944
50611,121750.96690242663
50612,26596.268043252818
50613,21057.402248945677
50614,24075.48328938046
50615,35993.80726512948
50616,25421.8877260578
50617,20036.098491484052
50618,31466.791640857624
50619,24448.079269387803
50620,21225.99283012849
50621,14433.672049003826
50622,49727.775576281136
50623,88358.36953266997
50624,87333.21309454931
50625,27668.09093010761
50626,27751.03496725487
50627,39690.8019408909
50628,81379.16482611769
50629,20160.336006409885
50630,72319.23820620067
50631,23193.596957500635
50632,54805.41048590558
50633,20477.468000781108
50634,37150.92345938937
50635,48572.28098195809
50636,28237.3238319329
50637,66494.66147623515
50638,65886.31920399802
50639,30920.375568006602
50640,36997.408143330045
50641,68000.45854048412
50642,17161.066935684266
50643,26951.592314781727
50644,68593.45161674751
50645,80044.14451220393
50646,31412.46244602488
50647,50214.65225032785
50648,11000.551261793404
50649,26935.372088724096
50650,61314.57081043198
50651,23599.466905590787
50652,124952.75324793946
50653,16525.97768432582
50654,23058.566821392775
50655,45450.29118932369
50656,20445.75697683003
50657,22742.498673591323
50658,27827.906125286227
50659,42041.07019180884
50660,25118.821153997455
50661,26663.830440052214
50662,27648.340767215126
50663,103314.4690029476
50664,45428.97701023421
50665,18458.632388458365
50666,62850.47394584313
50667,52170.42261010389
50668,24741.59780070527
50669,11838.379185828217
50670,44259.695417663286
50671,20180.579560370115
50672,36395.238354170455
50673,82576.13223374622
50674,19847.688529707633
50675,48885.63347493635
50676,39401.30743560751
50677,14954.037460069922
50678,21397.546409816456
50679,41371.95032024348
50680,19924.32316210485
50681,29249.59388409521
50682,16941.03170346692
50683,45127.99501897757
50684,24434.532360484372
50685,30775.62497012353
50686,15363.74302073144
50687,10833.289176558948
50688,19751.82739951945
50689,42458.54157065588
50690,47502.27377349202
50691,32708.60835492916
50692,24584.757607786243
50693,23085.738731234687
50694,17978.747341396866
50695,24064.633359879797
50696,44517.27419944773
50697,89059.1477314681
50698,16614.532336713928
50699,22882.44311165242
50700,34209.38312134461
50701,18917.53212138992
50702,33129.21446559087
50703,98531.64925818815
50704,45155.78711224018
50705,25139.90996740667
50706,28037.916183696238
50707,26136.537489650524
50708,36411.00401655748
50709,25673.876892983615
50710,41864.6069217384
50711,29437.58889738625
50712,32369.825828340516
50713,25709.05462742695
50714,24422.45530780766
50715,23190.87947317125
50716,34411.63885947111
50717,26081.24078316041
50718,35971.13498577129
50719,18367.09249738827
50720,52821.82583018772
50721,23405.324250192065
50722,50535.472214819376
50723,30269.081568258567
50724,54307.76141588099
50725,34956.21498136154
50726,20295.108131769965
50727,12437.746309186936
50728,21308.26887885045
50729,23774.554649805996
50730,29532.27832318564
50731,38470.101805017905
50732,76181.05260511041
50733,21844.89786063114
50734,22160.95301707892
50735,17723.54462723254
50736,20295.108131769965
50737,38166.4698941239
50738,41754.91856709496
50739,31958.628929787767
50740,30215.495544347195
50741,18882.47885435024
50742,21565.42199176927
50743,30036.691983203407
50744,41160.74344599423
50745,43449.67545190657
50746,37099.78353435967
50747,38165.64596715403
50748,32295.349074103127
50749,27362.452019835648
50750,14723.937732182507
50751,33799.6008684826
50752,102631.98612058113
50753,18081.24986964168
50754,53394.632535349556
50755,30958.912341535186
50756,17477.778026551674
50757,21073.94036818788
50758,111224.27046778557
50759,33321.06278484152
50760,64167.04891430248
50761,65507.03845670355
50762,20688.08252276493
50763,22054.83365556302
50764,21765.9657104507
50765,27377.566490310626
50766,23042.47070526208
50767,34259.6502171972
50768,23445.50448867642
50769,22849.0827492259
50770,27649.975025062355
50771,15603.735108716719
50772,22603.68881951623
50773,57999.68684472801
50774,20264.14078293384
50775,134437.498012759
50776,35442.96652173499
50777,31404.84870756917
50778,26865.57416115989
50779,30339.91997369821
50780,26657.539454246504
50781,57002.853989699324
50782,21225.99283012849
50783,36028.67380936999
50784,81332.94114419642
50785,15271.021259777275
50786,26278.835359636785
50787,22203.421687518217
50788,20736.4918997918
50789,17001.633035746865
50790,22083.936710585996
50791,35964.34619407102
50792,28170.195188757378
50793,23601.19912877868
50794,34908.704953268505
50795,116227.63158436229
50796,21209.530960798627
50797,31946.515810773184
50798,14931.041491244283
50799,88508.7763093808
50800,101703.1906935949
50801,39220.11456213846
50802,44713.318369769855
50803,33082.7981916649
50804,34185.77199603498
50805,18722.754814064916
50806,95202.79500257106
50807,57092.284073074865
50808,21302.564207660613
50809,29277.923250471646
50810,24230.178166304995
50811,36309.640881976666
50812,63943.25088735533
50813,66550.42667543545
50814,33238.755800888386
50815,17997.319322214447
50816,11244.536497663279
50817,25961.71949804879
50818,28664.345227710874
50819,24063.93514177482
50820,20720.38668466616
50821,31117.07130826588
50822,24320.635854861892
50823,27929.840960678564
50824,130563.0190508841
50825,30971.611248061487
50826,27084.839909024446
50827,28642.425901339975
50828,29538.40661280837
50829,93911.77746663995
50830,32048.814252683565
50831,20373.724977837046
50832,28000.109864865168
50833,54287.776151833306
50834,19725.578062769797
50835,25134.1145073114
50836,24868.05540123455
50837,24417.98224023259
50838,116999.44819228796
50839,42225.9094552321
50840,37259.32115618765
50841,32850.00654231504
50842,41927.59731507208
50843,17116.619419351056
50844,31582.98313333847
50845,74698.70905017725
50846,27801.34230983096
50847,20659.10387758459
50848,19989.253699232297
50849,32290.283149827308
50850,18599.269181269356
50851,74569.59972075184
50852,14608.536772653368
50853,20445.75697683003
50854,30556.411326378482
50855,24880.191331472095
50856,49677.730210055524
50857,12949.236881839344
50858,27343.623380214776
50859,27833.0087636872
50860,30775.62497012353
50861,18234.207285254062
50862,51306.44759121947
50863,16762.954393710515
50864,23458.78361869559
50865,79841.87235485332
50866,54275.04301931244
50867,23397.580455693234
50868,62079.08156654145
50869,26057.89287734769
50870,23912.802823563554
50871,24486.0646864037
50872,25067.131876773954
50873,20196.288471519238
50874,23013.638967843526
50875,26708.861935835735
50876,85799.72070688265
50877,42168.1945466269
50878,34011.40184945399
50879,31842.308429072236
50880,20893.84990309869
50881,27738.051207214838
50882,25951.351890730046
50883,25548.12566739685
50884,27627.27776731623
50885,22025.490089013427
50886,86642.99659108827
50887,119726.18365595685
50888,20445.75697683003
50889,32730.99536815719
50890,26664.282350802914
50891,22538.74092800466
50892,66840.9657595812
50893,122904.68656459625
50894,56170.773548646044
50895,28519.808519421225
50896,37076.39896914621
50897,24940.406730301565
50898,19327.61120865854
50899,56500.88176683724
50900,61581.626005502956
50901,18822.336127520688
50902,21669.082250939056
50903,29072.981958569155
50904,20369.627705075898
50905,23023.25052672849
50906,39708.16665841549
50907,24739.06281680021
50908,29347.766602421372
50909,38015.42971421354
50910,22885.1720996639
50911,28800.552216938813
50912,29664.33657622391
50913,51654.89981302224
50914,62042.25645558182
50915,41244.06512665762
50916,26574.025224411776
50917,91656.07715469782
50918,43662.363674173735
50919,64233.39633958604
50920,27200.308412105693
50921,28083.96491714961
50922,24179.352360068933
50923,20830.246514738476
50924,56890.430466427824
50925,33206.30638582405
50926,23461.62039466194
50927,32210.77524462735
50928,26832.711052380266
50929,29190.722299279423
50930,42906.57714629205
50931,33366.07027129056
50932,19245.86110662251
50933,95680.65382754321
50934,22460.861512653933
50935,25673.876892983615
50936,18241.032131400763
50937,15708.828864678992
50938,22172.53013541005
50939,45615.95804842853
50940,12995.090375676064
50941,16443.445738624258
50942,33873.228535159535
50943,19952.420557676338
50944,22082.161331092535
50945,42710.058743351954
50946,30140.65442017729
50947,37516.28658109208
50948,27241.377578349144
50949,20000.56608733107
50950,24725.704986620665
50951,30347.016714029924
50952,29985.76413548939
50953,39080.96821724097
50954,27016.390130790154
50955,183832.35377168472
50956,40110.54069972689
50957,25673.876892983615
50958,26742.72851085546
50959,44941.76820697355
50960,23973.43755278876
50961,46156.41206544591
50962,55965.144390252164
50963,35577.02285140381
50964,38846.739910266784
50965,15243.926786144477
50966,35952.43540830503
50967,31555.693634866915
50968,28409.913763058026
50969,27071.668107392765
50970,22122.300095044626
50971,19500.544254563774
50972,20147.89882374455
50973,25673.876892983615
50974,46531.36317026435
50975,19126.794863424537
50976,35968.91728990469
50977,122096.93419934985
50978,69137.95782471828
50979,41062.77643792395
50980,32181.32439286556
50981,29924.734116786436
50982,33514.57743967909
50983,20275.079933015644
50984,19878.098921955938
50985,24619.83180075812
50986,16099.992728117712
50987,138095.59704990644
50988,15342.760188027172
50989,26172.87638234185
50990,36747.96817091327
50991,63483.236791043375
50992,17933.514288358056
50993,47954.16990891907
50994,31474.039763122568
50995,11677.096501690545
50996,32725.483841993107
50997,25479.35707935516
50998,42608.068539788124
50999,26894.459367177395
51000,45479.8681500376
51001,32924.94309537492
51002,37749.126006926665
51003,27992.091292491317
51004,133478.0849668281
51005,17712.88534549918
51006,23433.990145875945
51007,20324.905743470907
51008,32636.704851529586
51009,26462.817148439968
51010,64705.513997602306
51011,13380.5575532291
51012,38949.94047549571
51013,21275.927106888244
51014,36729.40078357353
51015,25679.409751995856
51016,23665.876939774647
51017,30775.62497012353
51018,28604.106676988467
51019,21530.565021035167
51020,34451.76915643927
51021,23744.26639885113
51022,20708.569230478868
51023,32861.079402054536
51024,23364.1094178414
51025,74257.92704029448
51026,33743.761121364674
51027,99850.60027537994
51028,75827.58755183865
51029,32672.691099282278
51030,25326.940123131248
51031,46178.54002724194
51032,19312.753188901388
51033,101955.88153500466
51034,63205.85982872404
51035,39117.85655967356
51036,34449.651527678885
51037,23307.956544987523
51038,17078.09565078869
51039,25281.345961270603
51040,29466.14376179848
51041,25673.876892983615
51042,31990.502486397174
51043,28792.904209648597
51044,45740.796601035574
51045,19578.25570482741
51046,20393.823672602386
51047,30464.203263727406
51048,153665.83558440307
51049,47145.54414256906
51050,37561.64286850512
51051,43986.070254700084
51052,28495.699620400377
51053,98265.09690729763
51054,17060.71173611998
51055,55017.875504894946
51056,31021.209097141313
51057,34309.731805085394
51058,29626.560063353114
51059,26199.11255446154
51060,33363.58568095195
51061,21731.54258510896
51062,30049.2061669226
51063,17882.1110151288
51064,21143.360214564666
51065,56420.36035703204
51066,36280.17814833549
51067,52777.76893570278
51068,23060.172323633797
51069,47454.97957446479
51070,42779.152712830226
51071,28913.913608642408
51072,38828.75845103693
51073,27183.956906356016
51074,27706.233226332846
51075,61041.091078995974
51076,59253.479455881716
51077,68339.82606632527
51078,46261.068130538195
51079,19430.81133782376
51080,18872.952604675662
51081,38793.75649211459
51082,47289.05701811471
51083,21292.59409553319
51084,108124.21190384819
51085,25287.41319873933
51086,26075.279124375527
51087,26596.46114305635
51088,13638.138157101144
51089,21225.99283012849
51090,42696.625113391274
51091,21729.672957091403
51092,62351.43634110246
51093,23397.580455693234
51094,20463.514008000868
51095,22464.84341040657
51096,20896.675382438898
51097,23815.30151389761
51098,28384.88627728981
51099,20295.108131769965
51100,19220.916663052623
51101,50563.276434317726
51102,16324.07895038114
51103,24637.69244236629
51104,28281.291075896283
51105,31881.032051520135
51106,36867.47475095471
51107,68319.41415001589
51108,19091.750627478596
51109,15472.970310607354
51110,53254.293951918946
51111,54679.55771130628
51112,23042.227111920674
51113,25631.31552128801
51114,25061.112037467225
51115,20445.75697683003
51116,122333.72236435454
51117,25316.796458997003
51118,35659.10900012809
51119,64237.64651048298
51120,52557.79281633419
51121,43923.70702541707
51122,26088.22072975978
51123,15297.401598127017
51124,18864.06905905162
51125,33011.305808192774
51126,89005.63716174268
51127,35216.495420735446
51128,57443.245519743556
51129,80143.65867430891
51130,36857.01904254967
51131,43730.07337409355
51132,69620.7387687022
51133,18353.162540872887
51134,47452.09077389811
51135,27668.09093010761
51136,40134.64225705178
51137,27293.700588060765
51138,77276.02535147415
51139,36754.191700730895
51140,42461.20729281053
51141,19629.079855772015
51142,33698.39730226689
51143,30073.013491951173
51144,42824.426029223985
51145,18979.05436262672
51146,60318.71977472134
51147,40583.80937041365
51148,35229.49809766919
51149,20136.361703177456
51150,16378.622631737486
51151,28855.722197995918
51152,22332.90686285708
51153,23370.664114864834
51154,22163.654778263357
51155,91218.10173629587
51156,30489.751642780495
51157,51625.57388133346
51158,29157.861914156278
51159,25319.590329930685
51160,23397.580455693234
51161,17400.639248587282
51162,55696.14753598195
51163,20464.940476433592
51164,32007.094375464098
51165,48732.13322752881
51166,22936.97837452657
51167,26406.66312482533
51168,41794.49263804401
51169,72524.9245423414
51170,33992.15914973462
51171,35099.93567430327
51172,18627.95631049137
51173,20334.706471016707
51174,43952.975902743456
51175,44528.975604670784
51176,42739.773528250094
51177,20823.219765521415
51178,29270.955522188164
51179,29232.41103094852
51180,20828.969103971114
51181,22161.913927360943
51182,20725.20183151301
51183,20654.43938852344
51184,25358.960747849436
51185,21302.962968027965
51186,46572.0990185536
51187,33901.70280815741
51188,44950.33986163332
51189,25793.91519634885
51190,26960.780149893824
51191,31482.794322767448
51192,28705.78306299349
51193,27158.715515366846
51194,35581.1441743813
51195,25695.87651148628
51196,64293.33570550908
51197,31026.357217627537
51198,32698.100196014137
51199,104629.80010181073
51200,29550.802864283003
51201,29875.56379551356
51202,25647.635592460374
51203,158479.85151576382
51204,49978.44453992968
51205,33582.01388539319
51206,25358.960747849436
51207,20357.21190311812
51208,23209.910504266893
51209,20995.219303326525
51210,34771.63983842827
51211,41523.26403555468
51212,42021.0869057825
51213,26743.5416083475
51214,39243.54818920766
51215,53091.42855933803
51216,25737.314777887677
51217,16713.02323687659
51218,35438.88384524161
51219,24829.81739007813
51220,19236.76916765912
51221,26306.410012882614
51222,18869.817878730486
51223,51495.510684076944
51224,60259.043853635485
51225,41809.2623927816
51226,23393.785779649897
51227,62912.223043011996
51228,39101.76579235543
51229,14920.13821857611
51230,33365.60734914559
51231,47109.86986040775
51232,65756.93393699673
51233,21763.249415125294
51234,33124.74893840263
51235,57639.25467587926
51236,27786.68233296536
51237,25673.876892983615
51238,18416.29413345971
51239,42899.64389694457
51240,20314.29163137352
51241,18165.26303175735
51242,32715.76854226654
51243,26469.638224810536
51244,69905.25950239174
51245,53073.421238930314
51246,20445.75697683003
51247,44106.49376094837
51248,30775.62497012353
51249,51493.48231542167
51250,33992.656080260196
51251,21897.29977795121
51252,53059.52143008368
51253,29013.44748830538
51254,80947.18585648909
51255,21370.902357837196
51256,13491.002143760248
51257,27667.78656889552
51258,20506.257903676593
51259,31741.715667244393
51260,40369.183525219574
51261,22543.301357641292
51262,27587.71722234257
51263,34752.697612559976
51264,33386.32433839425
51265,31631.64992737911
51266,20115.40969535588
51267,33037.87197153897
51268,49257.198162778666
51269,43391.77796015504
51270,22339.75034590386
51271,26774.012099075466
51272,29768.051577338247
